stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
2615,P-0873,Calle Antonio Carranza/Blvd. de Las Américas,20.55879258,-100.3970862,0
2360,P-0876,Blvd. de Las Américas/Calle Enrique Bordes Manguel,20.5572267,-100.3968404,0
2361,P-0931,Blvd. de Las Américas/Calle Luis G. Malvaez,20.55592576,-100.3961704,0
2649,P-0878,Calle Antonio Acona/Blvd. de Las Américas,20.55532727,-100.3965772,0
2650,P-0880,Calle Antonio Acona/Calle Laureles,20.555413566353,-100.39894319895,0
1292,P-0115,Miguel Hidalgo/Juventud,20.546537503437,-100.43999051165,0
1293,P-0114,Miguel Hidalgo/Jardín Miguel Hidalgo,20.54257195815,-100.43991667117,0
1294,P-0113,Miguel Hidalgo/Josefa Ortiz de Domínguez,20.540554088836,-100.43965508159,0
1295,P-0112,Heroico Colegio Militar/Parroquia de San Francisco Galileo,20.539147910569,-100.44095677405,0
1296,P-0111,Heroico Colegio Militar/Lorenzo Angeles,20.538382489085,-100.44090325583,0
1297,P-0110,Heroico Colegio Militar/Pipila,20.535731649042,-100.44058964394,0
1298,P-0109,Heroico Colegio Militar/Ignacio Allende,20.533641987767,-100.44032115654,0
1299,P-0108,Heroico Colegio Militar/Av. Paseo Constituyentes,20.532540202848,-100.44013727066,0
2661,P-0864,Camino A Los Olvera/Av.Paseo Constituyentes,20.54114763,-100.4310796,0
2640,P-0903,Paseos del Mirador/Cto. Antonio Pérez Alcocer,20.539695,-100.404835,0
2641,P-0898,Calle Francisco Alcocer/Fernando Díaz Ramírez,20.54121716,-100.4032271,0
3075,P-1247,Calle Santiago Mexquiquitlan/Santiago de Apóstol,20.65639719,-100.3976677,0
3076,P-1250,Calle Santiago Mexquiquitlan/Santiago Yajalón,20.65830144,-100.3973303,0
3077,P-1150,Av. Eurípides/Calle Circuito Eurípides,20.64079808,-100.4044408,0
3078,P-1151,Av. Eurípides/Av. Platón,20.64031712,-100.4008598,0
3079,P-1152,Av. Platón/Calle Cocineras,20.63872539,-100.4007591,0
3080,P-1153,Av. Platón/Calle Mecánicos,20.63645035,-100.400966,0
3081,P-1154,Av. Platón/Calle Torneros,20.63523842,-100.4011586,0
3082,P-1191,Calle Torneros/Calle Electricistas,20.63528995,-100.3999434,0
3083,P-1188,Calle Torneros/Calle Herreros,20.63558673,-100.3977194,0
3084,P-1187,Calle Torneros/Calle Obreros,20.63571339,-100.3966862,0
3085,P-1252,Av. Pascual Alcocer Vega/Portal de la Alegría,20.65786153,-100.395099,0
3086,P-1225,Calz. de Las Lágrimas/Unidad Deportiva Belén,20.65044026,-100.404875,0
3087,P-1223,Calz. de Las Lágrimas/Av. Monte Sacro,20.65094502,-100.4080457,0
2880,P-1137,Av. Cerro Sombrerete/Plaza Portal,20.64121131,-100.4154323,0
2881,P-1138,Av. Cerro Sombrerete/Colinas de Oaxaca,20.63886,-100.415068,0
2882,P-1139,Av. Cerro Sombrerete/Punta Esmeralda,20.63549434,-100.4144407,0
2883,P-1140,Av. Cerro Sombrerete/Punta Real,20.63326819,-100.4137944,0
2884,P-1141,Av. Cerro Sombrerete/Av. Paseo de la Constitución,20.63203595,-100.4135024,0
2885,P-1142,Av. Cerro Sombrerete/Amanecer,20.62958962,-100.413082,0
2886,P-1143,Av. Cerro Sombrerete/J. Elías Piña,20.62692366,-100.4127094,0
2887,P-1144,Av. Cerro Sombrerete/Fidel Velázquez,20.62617403,-100.4126216,0
2888,P-1145,Av. Cerro Sombrerete/Cerro del Peñón,20.62348791,-100.41194,0
2889,P-1146,Av. Cerro Sombrerete/Av. Playa Roqueta,20.62166004,-100.4112608,0
3362,P-1686,Prol. Tecnológico/Ford Citelis Querétaro,20.615897,-100.4101382,0
3363,P-1687,Prol. Tecnológico/Calle San Joaquín,20.61262157,-100.4098494,0
3364,P-1716,Epigmenio González/Nestlé Querétaro,20.608440273717,-100.40671708417,0
3192,P-1518,Av. Plan de San Luis/Av. San Rafael,20.65327292,-100.4635649,0
3193,P-1517,Av. San Rafael/Plantel 22 Real de San Miguel,20.65472157,-100.4662891,0
3194,P-1514,Esperanza Cabrera Muñoz/Roberto Chelet,20.656202592929,-100.46429843514,0
3397,P-1941,Av. Agustín González Medina/Esperanza Cabrera Muñoz,20.65674547,-100.4641631,0
3398,P-1939,Av. Agustín González Medina/Antonio Margil,20.65826338,-100.4649943,0
3399,P-1937,Av. Eduardo Loarca,20.65764538,-100.4664928,0
3400,P-1935,Av. Eduardo Loarca/Av. San Rafael,20.65643774,-100.4676061,0
3310,P-1933,San Daniel/Jardínes de Las Floresta Ii,20.65544369,-100.4692474,0
3311,P-1931,San Daniel/San Ariel,20.65469906,-100.4706538,0
3312,P-1929,San Ariel/Av. San Miguel,20.65756117,-100.4718015,0
3401,P-1943,Av. San Miguel/Av. San Gabriel,20.65804433,-100.4716259,0
3402,P-1944,Av. San Miguel/Av. San Rafael,20.66006228,-100.4701951,0
3403,P-1942,Av. San Miguel/Av. San Gabriel,20.65829319,-100.4718043,0
3404,P-1945,Av. San Miguel/Calle San Arael,20.65667665,-100.4729481,0
2279,P-0769,Paseo Querétaro/Av. San Miguel,20.653974872851,-100.47432652818,0
2280,P-0770,Paseo Querétaro/Av. Real del Marqués,20.650669912579,-100.47077721348,0
2281,P-0771,Paseo Querétaro/Monte Caseros,20.648790095369,-100.46819060642,0
2282,P-0772,Paseo Querétaro/Calle Monte Cárpatos,20.647670578184,-100.46562909656,0
2283,P-0773,Paseo Querétaro/Calle Maciso Tibesti,20.646578132957,-100.46336904183,0
2284,P-0774,Paseo Querétaro/Pena Blanca,20.646141850513,-100.46229959235,0
2953,P-1503,Calle Manuel Gutiérrez Nájera/Calle 5 de Mayo,20.59492053,-100.3855932,0
2954,P-1502,Calle Manuel Acuña/Av. 20 de Noviembre,20.59221846,-100.3843739,0
2195,P-0358,Ignacio Zaragoza/Telmex,20.583600540017,-100.40579200795,0
2503,P-0922,Av. Candiles/Cecyteq Corregidora,20.54770456,-100.3945263,0
2504,P-0895,Av. Candiles/Plaza Candiles,20.547427,-100.398107,0
2674,P-0939,Av. Cumbres/Av. Camino Real,20.5510393,-100.3983774,0
3127,P-1680,Av. de Los Cedros/Av. Paseo de la Alborada,20.60800158,-100.4689832,0
3128,P-1681,Av. de Los Cedros/Av. de Los Fresnos,20.60870012,-100.4659441,0
3129,P-1682,Av. Valle Verde/Valle de Los Girasoles,20.61483614,-100.4652427,0
3685,P-2045,Av. San Rafael/Av. Plan de San Luis,20.65298328,-100.4643332,0
3152,P-1519,Av. Plan de San Luis/Calle Solidaridad,20.6540296,-100.4622875,0
3386,P-1915,Calle 13/Hacienda Carretas,20.65492657,-100.460967,0
3387,P-1918,Calle 2/Calle Revolución,20.65337491,-100.4578111,0
3389,P-1921,Calle Cerro de la Cruz/Calle Cerro de Sangremal,20.65394561,-100.4517887,0
3160,P-1532,Av. Popocátepetl/Montes Urales,20.65255343,-100.4507526,0
3161,P-1534,Av. Popocatepétl/Malinche,20.65045189,-100.4506436,0
3162,P-1536,Av. Popocátepetl/Citlaltépetl,20.64746689,-100.4504787,0
3163,P-1538,Av Popocatépetl/Secundaria Técnica 14,20.64527462,-100.4503654,0
3089,P-1249,Av. Pascual Alcocer Vega/Santiago Mexquiquitlan,20.65815643,-100.3972845,0
3090,P-1248,Calle Santiago de Mexquiquitlan/Santiago de Apóstol,20.65669416,-100.3977722,0
3091,P-1211,Calle Limo/Calle Laja,20.66422077,-100.3948379,0
3092,P-1212,Calle Granito/Calle Laja,20.66448101,-100.3974855,0
3093,P-1213,Calle Granito/Av. Pie de la Cuesta,20.66339479,-100.3993809,0
2481,P-1033,Fray Junípero,20.6647781,-100.4002476,0
2482,P-1034,Fray Junípero,20.664747,-100.400348,0
3094,P-1272,Blvd. Bernardo Quintana/Office Max,20.61677644,-100.4028673,0
2676,P-1014,Blvd. Bernardo Quintana/Walmart,20.61645174,-100.3987187,0
3095,P-1273,Blvd. Bernardo Quintana/Costco Wholesale,20.61629565,-100.3932403,0
2004,P-0610,Prol. Corregidora Norte/Plaza del Parque,20.614834704893,-100.39019928036,0
3283,P-1698,José Amilcar Vidal/San Agustín del Retablo,20.59854242,-100.4064978,0
3099,P-1263,Prol. Ometecutli/Cerro del Tezcaltzin,20.62453921,-100.4179384,0
3100,P-1260,Prol. Ometecutli/Calle Luis Quintero,20.62540821,-100.4173307,0
2338,P-0959,Av. Felipe Ángeles/Estadística,20.612683725801,-100.39982101305,0
2339,P-0957,Av. Felipe Ángeles/Felipe Ángeles 225,20.61130038,-100.3996564,0
2547,P-1054,Calle Independencia/Calz. de Los Arcos,20.592860095958,-100.37846466122,0
2548,P-1053,Av. Circunvalación/Parque Jardines de Querétaro,20.596219523095,-100.38087332724,0
2549,P-1052,Calle Mariano Arista/Priv. del Sol,20.598408152958,-100.38099663743,0
2550,P-1004,Av. Universidad/Escuela Normal,20.60142299,-100.3838546,0
3103,P-1147,Blvd. de la Nación/Soriana Hiper,20.64198225,-100.4140386,0
3104,P-1148,Blvd. de la Nación/Salón del Municipio del Estado de Querétaro,20.64137027,-100.4092912,0
3105,P-1149,Blvd. de la Nación/Av. Pie de la Cuesta,20.64097019,-100.4062282,0
3465,P-1629,Av. Bellavista/Nardo,20.6064757,-100.449265,0
3466,P-1627,Av. Bellavista/Lirio,20.6085996,-100.448537,0
3467,P-1624,Av. Bellavista/Entrada Rancho Bellavista,20.61014588,-100.4480103,0
3107,P-1186,Calle Torneros/Calle Obreros,20.63579244,-100.3966921,0
3108,P-1189,Calle Torneros/Calle Herreros,20.63568956,-100.3974951,0
3109,P-1190,Calle Torneros/Calle Electricistas,20.63540827,-100.3996724,0
3115,P-1155,Av. Platón/Calle Técnicos,20.63408205,-100.4013818,0
3116,P-1156,Calle Jardíneros/Calle Electricistas,20.63188681,-100.401215,0
3117,P-1157,Calle Jardíneros/Av. Peñuelas,20.63164956,-100.3987861,0
3118,P-1158,Av. Peñuelas/Querétaro Park I,20.6297806,-100.3990237,0
2751,P-0428,Lateral Querétaro A Mexico/Comercial Mexicana,20.57936161194,-100.37333956928,0
1473,P-0180,Prol. Constituyentes Oriente/Monte Sinaí,20.589359628197,-100.36116527451,0
1474,P-0182,Bicentenario,20.58921746773,-100.35881826912,0
1476,P-0181,Bicentenario,20.589589837778,-100.36127427823,0
2081,P-0391,Boulevard Bernardo Quintana/Calle Paso Loma Dorada,20.592868053563,-100.36813782605,0
1884,P-0388,Bernardo Quintana/Calz. de Los Arcos,20.597343572806,-100.37252488222,0
2204,P-1050,Blvd. Bernardo Quintana/Calle de la Peñita Ote.,20.60004134,-100.3753248,0
1885,P-0389,Bernardo Quintana/Calzada de Los Arcos,20.596179492011,-100.37239060751,0
3349,P-1745,Prol. Bernardo Quintana/Av. de la Acordada,20.592460851968,-100.36846295977,0
2245,P-0753,Av. Luis Vega Monrroy/Prol. del Cimatario,20.577607871928,-100.37310084685,0
2944,P-1415,Prol. Bernardo Quintana/Calle Cedro,20.64023111,-100.4732164,0
2908,P-1433,Prol. Bernardo Quintana/Av. de la Luz,20.63230239,-100.4676278,0
2742,P-1047,Las Torres,20.6319785,-100.4663128,0
2378,P-0999,Av. Universidad/Auditorio Arteaga,20.59772505,-100.3954912,0
2556,P-1009,Av. Universidad/Notaria 17,20.59826924,-100.3916237,0
2557,P-1008,Av. Universidad/Manuel Gutiérrez Nájera,20.59982031,-100.3868995,0
3012,P-1583,Av. Sierra Nevada/Tule,20.6258209,-100.4751642,0
3013,P-1581,Sierra Morena/Primaria Lorenzo de la Parra,20.62558287,-100.4774015,0
3014,P-1579,Sierra Morena/Parque Loma Ix,20.62317802,-100.4766649,0
3476,P-1840,Desarrollo Familiar/Av. Las Rosas,20.61996875,-100.4776776,0
3477,P-1841,Calle Cto. Rubí/Parque Laderas de San Pedro Martír,20.61834614,-100.4750203,0
2960,P-1205,Calle Cuarzo/Calle Aguamarina,20.66533965,-100.402298,0
2961,P-1206,Calle Cuarzo/Calle Azabache,20.66413596,-100.4019373,0
2861,P-1257,Av. Tláloc/Av. Pie de la Cuesta,20.62804272,-100.4069504,0
2862,P-1258,Calle Cuitláhuac/Acceso 61,20.62779676,-100.4090055,0
2898,P-1423,Blvd. Peña Flor/Novatec,20.63996766,-100.4967874,0
2899,P-1424,Blvd. Peña Flor/Av. de la Cantera,20.64212167,-100.4912047,0
2948,P-1419,Blvd. Peña Flor/Av. Punta Norte,20.64505433,-100.4851924,0
2949,P-1420,Blvd. Peña Flor/Condominio Estocolmo,20.64399949,-100.4879449,0
2950,P-1421,Blvd. Peña Flor/Condominio Luz del Sol,20.64215495,-100.4927456,0
2951,P-1422,Blvd. Peña Flor/Camino A Libramiento Norponiente,20.64054298,-100.4968697,0
1439,P-0175,Alameda,20.586623063708,-100.3869311369,0
1469,P-0176,San Francisquito,20.586617,-100.382653,0
1470,P-0177,Auditorio,20.586777,-100.376851,0
1475,P-0183,Milenio,20.589308545676,-100.35136037723,0
2219,P-0522,Prol. Luis Pasteur/Palenque,20.579655788488,-100.38290965332,0
2032,P-0458,Prol. Luis Pasteur/1ra Calle del Laurel,20.581210342497,-100.38349773657,0
2023,P-0520,Prol. Luis Pasteur/Jose Antonio Bustamanete,20.58248883756,-100.38398500747,0
2024,P-0519,Prol. Luis Pasteur/Centro Educativo Manuel Gomez,20.585698741389,-100.38521892816,0
2856,P-1462,Av. Luis Pasteur Sur/Calle Jalisco,20.58799221,-100.3860359,0
3178,P-1548,Av. de la Piedra/Calle de la Escarcha,20.63594701,-100.4484351,0
3663,P-2094,Av. de la Piedra/Calle de Jade,20.637286111111,-100.4489556,0
3179,P-1546,Av. de la Piedra/Calle Onix,20.63865014,-100.4495036,0
3180,P-1544,Av. de la Piedra/Calle Paseo de Las Peñas,20.64014027,-100.4500864,0
3181,P-1541,Av. de la Piedra/Calle Paricutín,20.64163936,-100.4506777,0
1472,P-0179,Carretas,20.588051,-100.369241,0
1471,P-0178,Ejercito Republicano,20.587451,-100.372731,0
1438,P-0174,Escobedo,20.584872921105,-100.3917267937,0
2537,P-1051,Calle Melchor Ocampo/Colegio Salesiano,20.58695224,-100.3949721,0
3539,P-2018,20 de Noviembre/Mariano Escobedo,20.74544118,-100.4444944,0
2723,P-1098,Av. Constitución/Clavel,20.7447156,-100.4433666,0
2724,P-1099,Av. Constitución/Ignacio Allende,20.74030146,-100.4432303,0
2725,P-1101,Av. Constitución/Corregidora,20.73811545,-100.4434703,0
2762,P-0996,Av. Miguel Hidalgo/Juárez,20.59738797,-100.4473587,0
3664,P-1602,Av. Miguel Hidalgo/Primera Privada de Perú,20.59518989,-100.446998,0
3665,P-1596,Av. Miguel Hidalgo/Independencia,20.59293077,-100.4466235,0
3666,P-1595,Independencia/San José,20.59297594,-100.4479828,0
3667,P-1592,Independencia/Prol. José Maria Morelos,20.59316097,-100.4499364,0
2196,P-0335,Prol. Zaragoza/Paseo 5 de Febrero,20.58161739,-100.4076853,0
3645,P-1653,Av. de Las Galindas/Calle El Charro,20.58506553,-100.4160146,0
1437,P-0173,Ezequiel Montes,20.583615,-100.395037,0
3555,P-1855,Av. Cto. Puerta del Sol/Calle Sendero de Los Frailes,20.64096748,-100.4831565,0
3556,P-1857,Av. Cto. Puerta del Sol/Valle de Metztitlán,20.63990987,-100.4859095,0
3585,P-2033,Av. Cto. Puerta del Sol/Av. de la Cantera,20.63841458,-100.489802,0
3586,P-1838,Monte Atlas/Calle Maciso Tibesti,20.64264989,-100.4648666,0
3587,P-2034,Monte Sión/Misterios,20.64159891,-100.4638161,0
3588,P-2036,Kiliwas/Chalcas,20.63827848,-100.4640514,0
3589,P-1835,Calle Cerro de la Cruz/Cerro Santa Teresa,20.63837653,-100.461083,0
3590,P-2038,Paseo de Las Campanas/Calle Cerro del Pathe,20.63769031,-100.4578424,0
2572,P-1700B,Toltecas,20.63329146,-100.4625604,0
2573,P-1046,Nahuas,20.63438853,-100.4593838,0
2574,P-1044,Cerro del Capulín,20.63573411,-100.4555384,0
2575,P-1042,Fuentes,20.63719508,-100.4513637,0
2610,P-1040,Cascada,20.63892683,-100.4463985,0
2611,P-1038,Vesubio,20.64000256,-100.4434424,0
2774,P-1062,Blvd. Villas del Meson/Uvm Querétaro,20.705719242237,-100.44479965739,0
2836,P-1304,Av. de Guadalupe/Av. San Juan,20.6939581,-100.4805925,0
2837,P-1305,Av. Rivera del Río/Santa Lucia,20.69238514,-100.4803206,0
2838,P-1306,Av. Rivera del Río/Calle Mompaní,20.69013613,-100.4795018,0
2839,P-1307,Av. Rivera del Río,20.6887812,-100.4790579,0
2840,P-1298,Av. de Guadalupe/Av. Rivera del Río,20.68777702,-100.477635,0
2841,P-1297,Av. de Guadalupe/Salón la Campana,20.68702361,-100.4757715,0
3550,P-1848,Valle de Mompaní/Alamo,20.64440563,-100.4795702,0
3551,P-1849,Valle de Mompaní/Ceiba,20.64239626,-100.4787,0
3552,P-1850,Valle de San Pedro Mártir/Av. Valle de Santiago,20.64062758,-100.4785559,0
3553,P-1852,Av. Valle de Santiago/Madróno,20.64162111,-100.4795927,0
3554,P-1854,Av. Valle de Santiago/Av. Cto. Puerta del Sol,20.64241151,-100.4802987,0
3382,P-1893,Monte Caseros/Monte Atlas,20.64373619,-100.4698704,0
3383,P-1891,Monte Atlas/Monte Horeb,20.64466547,-100.4730092,0
3384,P-1889,Monte Atlas/Prol. Bernardo Quintana,20.64548051,-100.4764958,0
2946,P-1417,Prol. Bernardo Quintana/Blvd. Peña Flor,20.64633246,-100.4779915,0
2947,P-1418,Blvd. Peña Flor/Plaza Peña Flor,20.64718461,-100.4795907,0
1440,P-0172,Tecnológico,20.581211619986,-100.39867608739,0
1477,P-0171,Constitución de 1917,20.5792526773,-100.40065588896,0
1448,P-0211,Camino Real de San Pedro,20.60386,-100.325076,0
1449,P-0196,Prol. Constituyentes/Zen House,20.592371,-100.325383,0
3485,P-1984,Prol. Constituyentes/Vía Catania,20.59140961,-100.329584,0
1450,P-0184,Mirador,20.590450802299,-100.33560889683,0
1380,P-0036,Circuito 11 de Febrero/Atardecer,20.520970243087,-100.47233668086,0
1391,P-0033,Circuito 11 de Febrero/Pradera de San Mateo,20.517170021367,-100.47450238505,0
1392,P-0031,Circuito 11 de Febrero/Santa Clara,20.514570252223,-100.47595416999,0
1393,P-0029,Circuito 11 de Febrero/Primaria Ignacio Zaragoza,20.51307601824,-100.47747368679,0
1394,P-0027,Circuito 11 de Febrero,20.511189757134,-100.4787687196,0
1376,P-0028,Circuito 11 de Febrero,20.511175925874,-100.47866860857,0
1377,P-0030,Circuito 11 de Febrero/Calle Santa Isabel,20.513063435054,-100.47734053871,0
1378,P-0032,Circuito 11 de Febrero/Santa Clara,20.51465833,-100.4757667,0
1379,P-0034,Circuito 11 de Febrero/Pradera de San Mateo,20.517127276879,-100.4744208171,0
1390,P-0035,Circuito 11 de Febrero/Atardecer,20.521233839134,-100.47206336481,0
1381,P-0037,Circuito 11 de Febrero/Vista Bella Residencial,20.522777480767,-100.47013694526,0
2771,P-0215,Valle del Sol/Calle Valle de Anáhuac,20.520354032279,-100.45808710887,0
1395,P-0059,Valle de Guadiana/Valle del Sol,20.521522145013,-100.4584213055,0
2772,P-0216,Valle de Guadalupe/Valle del Bosque,20.522048163905,-100.45692834492,0
1396,P-0057,Independencia/Jardines del Progreso,20.522236264571,-100.45517173418,0
1397,P-0055,Independencia/Benito Juárez,20.523222213951,-100.45252043468,0
1359,P-0052,Prol. Jazmín/Revolución,20.524929679135,-100.45099492608,0
1327,P-0051,Prol. Jazmín/Calle Laureles,20.526804838937,-100.45252199091,0
1398,P-0049,Prol. Jazmín/Geranios,20.528994785428,-100.45426173589,0
1368,P-0068,Don José/Icateq Plantel Corregidora,20.531504625126,-100.45153375702,0
1369,P-0070,Don José/Arquitectura E Ingeniería,20.529442104286,-100.45875025366,0
1416,P-0157,Av. Paseo de la Pirámide del Pueblito/Privada Monte Albán,20.545381021625,-100.45545603913,0
1417,P-0154,Av. Paseo de la Pirámide del Pueblito/Condominio Chichen Itzá,20.54367222,-100.4525639,0
1419,P-0151,Av. Pirámides de la Luna/Blvd. Mediterráneo,20.540956974508,-100.45400412728,0
1459,P-0187,Benito Juárez/Lic. Gustavo Díaz Ordaz,20.521399290735,-100.44445708097,0
1460,P-0186,Benito Juárez/Miguel Alemán Valdez,20.522116,-100.44387,0
1429,P-0160,Benito Juárez/Gral. Álvaro Obregón,20.522960631408,-100.44317584455,0
1430,P-0161,Benito Juárez/Calle Adolfo de la Huerta,20.524219033473,-100.44214803433,0
2276,P-0766,Paseo Querétaro/San Miguel Carrillo,20.670880997046,-100.48453772096,0
2277,P-0767,Paseo Querétaro/Puerta del Encino,20.665167031449,-100.48139290843,0
2776,P-0594,Prol. Calle 27/Calle Nogal,20.547376,-100.385258,0
2777,P-0852,Prol. Calle 27/Calle 8,20.54996759,-100.3852216,0
2539,P-0850,Prol. Calle 27/Calle 4,20.55220067,-100.3861224,0
2415,P-0791,Av. 4/Calle 27,20.573871473759,-100.3935112448,0
2350,P-0794,Calle 27/Av. 6,20.572229,-100.393939,0
2351,P-0798,Calle 27/Av. 8,20.57146366,-100.3936791,0
2352,P-0795,Calle 25/Av. 10,20.570875,-100.393481,0
2353,P-0805,Calle 27/Av. 14,20.56890399,-100.3927277,0
2354,P-0812,Calle 27/Calle 24,20.56610929,-100.3916847,0
1434,P-0170,Constitución de 1917,20.578685986011,-100.40069151785,0
3486,P-1983,Prol. Constituyentes/Vía Catania,20.59086496,-100.3300882,0
1451,P-0195,Prol. Constituyentes/Zen House Ii,20.592157762758,-100.32539700948,0
1455,P-0209,Anillo Vial Iii/Los Héroes,20.61810627374,-100.27706677237,0
3618,P-2049,Calle Jalisco/Calle Michoacán,20.55286639,-100.4185554,0
3659,P-2098,Michoacán/Chihuahua,20.551629955087,-100.41755937518,0
2974,P-1473,Calle Michoacán/Calle México,20.55048539,-100.4164182,0
3619,P-2050,Calle México/ Calle Chiapas,20.55045402,-100.4140617,0
2975,P-1474,Calle México Oriente/Calle San Luis Potosí Oriente,20.551200782399,-100.41258421831,0
3620,P-2046,Calle Hidalgo/Calle Tlaxcala,20.55342466,-100.4122275,0
2976,P-1475,Calle Tlaxcala/Calle Río Lerma,20.55510815,-100.4136284,0
3621,P-2047,Calle Río Lerma/Calle Colima,20.55528692,-100.4150391,0
2977,P-1477,Calle Sonora/Calle Monterrey,20.55478931,-100.417913,0
3622,P-2048,Sonora/Av. Paseo Constituyentes,20.55578952,-100.4192266,0
2230,P-1026,Las Lomas,20.64863836,-100.4047669,0
2985,P-1578,Sierra Morena/Parque Loma Ix,20.62344881,-100.4766139,0
2986,P-1580,Sierra Morena/Av. Sierra Nevada,20.62548741,-100.4772458,0
2987,P-1582,Av. Sierra Nevada/Lorcano Residencial,20.62566502,-100.4749523,0
2988,P-1584,Av. Sierra Nevada /Av. Chulavista,20.62541951,-100.4734832,0
2989,P-1586,Av. Chulavista/Cordillera de Los Andes,20.62718529,-100.4738267,0
2990,P-1588,Cordillera de Los Andes/Cordillera Himalaya,20.62865008,-100.4685095,0
2952,P-1129,Av. de la Luz/Prol. Bernardo Quintana,20.630987162805,-100.4686897165,0
2909,P-1434,Prol. Bernardo Quintana/Av. de la Luz,20.631365488086,-100.46693126724,0
2910,P-1435,Prol. Bernardo Quintana/Walmart Poniente,20.62893454,-100.4651047,0
2911,P-1436,Prol. Bernardo Quintana/Misión del Parque,20.62606109,-100.4628218,0
2912,P-1437,Prol. Bernardo Quintana/Colegio Valladolid Querétaro,20.622334,-100.459893,0
2913,P-1438,Prol. Bernardo Quintana/Camino A San Pedro Mártir,20.61886597,-100.4555366,0
2914,P-1439,Prol. Bernardo Quintana/Plaza Multicomercio,20.61739221,-100.4536156,0
2915,P-1440,Prol. Bernardo Quintana/El Arcangel Ii,20.61671915,-100.4517974,0
2916,P-1441,Prol. Bernardo Quintana/Vía Láctea,20.61631246,-100.4483097,0
2917,P-1442,Prol. Bernardo Quintana/Alfa Centauro,20.616059891349,-100.44639197216,0
2918,P-1443,Prol. Bernardo Quintana/Cangrejo,20.61573784,-100.4437881,0
2919,P-1444,Av. del Sol/Av. Revolución,20.6158863,-100.437803,0
2996,P-1564,Av. Revolución/Calle Plata,20.6050372,-100.4305912,0
2997,P-1565,Av. Revolución/Guadalupe Victoria,20.60377712,-100.4289949,0
2998,P-1566,Av. Revolución/Espuela del Ferrocarril,20.6026434,-100.4249054,0
2256,P-0918,Calle Manzano/Fresno,20.536731105474,-100.40524168523,0
3336,P-1743,Av. Pirineos/Acceso Iii,20.643061537524,-100.44372911953,0
2895,P-1463,Av. Pirineos/Calle Kilimanjaro,20.64281704,-100.4478094,0
2896,P-1464,Av. Pirineos/Av. Popocatépetl,20.64270731,-100.4499132,0
3337,P-1752,Av. Pirineos/Calle Cordillera de Los Andes,20.642771354235,-100.45188051387,0
2268,P-0758,Av. Pirineos/Ajusco,20.64315211,-100.4543949,0
2269,P-0759,Blvd. Peña Flor/Calle 17,20.643935866054,-100.45857775601,0
2297,P-0822,Enrique Rodiles/Francisco Arias,20.56207092,-100.3964379,0
2298,P-0819,Serapio Rendón/Primaria Justo Sierra,20.563582,-100.395298,0
2299,P-0818,Calle 41/Calle 18,20.56652405,-100.3954022,0
2300,P-0817,Calle 41/Av. 12,20.56825551,-100.3959322,0
2301,P-0802,Calle 41/Av. 8,20.57045758,-100.3964362,0
3641,P-2096,Av. 8/Calle 33,20.570887701107,-100.39522628375,0
2302,P-0797,Av. 8/Calle 27,20.57134584,-100.393434,0
2303,P-0799,Av. 8/Calle 19,20.57178464,-100.39165,0
2304,P-0800,Av. 8/Calle 13,20.57217331,-100.3900836,0
2305,P-0801,Av. 8/Calle 9,20.5724842,-100.3888586,0
2306,P-0830,Av. 8/Calle 3,20.57279897,-100.3875642,0
2307,P-0785,Calle 1/San Mateo Atenco,20.57409496,-100.3874526,0
2328,P-0616,Portal de la Alegría/Calle Santiago de Querétaro,20.6543086,-100.3961106,0
3342,P-1237,Portal de la Alegría/Calle Santiago de Tlatelolco,20.6519891,-100.3965408,0
2337,P-0961,Prol. Ezequiel Montes/Soriana Hiper,20.61597957,-100.4031612,0
3294,P-1782,Av. Felipe Ángeles/Calle del Porvenir,20.60958598,-100.3994269,0
2340,P-0955,Av. Felipe Ángeles/Plan de Ayala Poniente,20.607203547483,-100.3994563094,0
3295,P-1789,Felipe Ángeles/Fraternidad,20.60575258,-100.3994738,0
2341,P-0953,Av. Felipe Ángeles/Av. San Roque,20.60382854,-100.3994944,0
2673,P-1056,Ejido/Luis G. Urbina,20.602734734571,-100.40671662562,0
3262,P-1697,José Amilcar Vidal/San Agustín del Retablo,20.59778014,-100.4066642,0
2726,P-1102,Av. Constitución/Independencia Norte,20.72400973,-100.4401673,0
2470,P-0404,Blvd. Centro Sur/Chedraui,20.571387909631,-100.35945661147,0
3278,P-0395,Fray Diego de Landa/Chedraui,20.569968171234,-100.35994789064,0
3345,P-1765,Av. Fray Diego de Landa/Av. Fray Luis de León,20.5694332,-100.3616696,0
3346,P-1763,Blvd. Centro Sur/Av. Fray Luis de León,20.5644306,-100.3654911,0
2446,P-0407,Blvd. Centro Sur/Cerro de la Silla,20.563841800225,-100.36690630908,0
2447,P-0406,Blvd. Centro Sur/Colinas del Cimatario,20.56319588179,-100.36900108441,0
2904,P-1429,Prol. Bernardo Quintana/Av. Navana,20.64026394,-100.473877,0
2905,P-1430,Prol. Bernardo Quintana/Circuito Loma Real de Querétaro,20.63932787,-100.4731409,0
2906,P-1431,Prol. Bernardo Quintana/Colegio Helen Parkhurst,20.63726914,-100.4715104,0
2907,P-1432,Prol. Bernardo Quintana/Calle Tarahumaras,20.63500177,-100.4697278,0
